clip_identifier	duration	match_id	round	prompt_id	game_type	correct_word/image	distractors	prompt_status	prompt_num
8fcwqowm_r04_s0_p001	17	8fcwqowm	r04	image_p28300	image	/birds/Horned_Grebe/Horned_Grebe_0057_34590.jpg	['/birds/Horned_Grebe/Horned_Grebe_0112_34864.jpg', '/birds/Horned_Grebe/Horned_Grebe_0058_34568.jpg', '/birds/Horned_Grebe/Horned_Grebe_0071_35078.jpg', '/birds/Horned_Grebe/Horned_Grebe_0085_34713.jpg', '/birds/Horned_Grebe/Horned_Grebe_0086_34749.jpg', '/birds/Horned_Grebe/Horned_Grebe_0005_34657.jpg', '/birds/Horned_Grebe/Horned_Grebe_0063_34966.jpg', '/birds/Horned_Grebe/Horned_Grebe_0101_35203.jpg', '/birds/Horned_Grebe/Horned_Grebe_0096_34452.jpg', '/birds/Horned_Grebe/Horned_Grebe_0093_34720.jpg', '/birds/Horned_Grebe/Horned_Grebe_0110_35012.jpg']	win	1
8fcwqowm_r04_s0_p002	40	8fcwqowm	r04	image_p5847	image	/birds/American_Crow/American_Crow_0094_25576.jpg	['/birds/American_Crow/American_Crow_0109_25123.jpg', '/birds/American_Crow/American_Crow_0048_25062.jpg', '/birds/American_Crow/American_Crow_0039_25061.jpg', '/birds/American_Crow/American_Crow_0069_25506.jpg', '/birds/American_Crow/American_Crow_0122_25200.jpg', '/birds/American_Crow/American_Crow_0030_25092.jpg', '/birds/American_Crow/American_Crow_0031_25433.jpg', '/birds/American_Crow/American_Crow_0085_25260.jpg', '/birds/American_Crow/American_Crow_0027_25146.jpg', '/birds/American_Crow/American_Crow_0012_25305.jpg', '/birds/American_Crow/American_Crow_0043_25666.jpg']	win	2
8fcwqowm_r04_s0_p003	33	8fcwqowm	r04	image_p5512	image	/birds/Black_footed_Albatross/Black_Footed_Albatross_0019_796104.jpg	['/birds/Black_footed_Albatross/Black_Footed_Albatross_0005_796090.jpg', '/birds/Black_footed_Albatross/Black_Footed_Albatross_0051_796103.jpg', '/birds/Black_footed_Albatross/Black_Footed_Albatross_0064_796101.jpg', '/birds/Black_footed_Albatross/Black_Footed_Albatross_0038_212.jpg', '/birds/Black_footed_Albatross/Black_Footed_Albatross_0040_796066.jpg', '/birds/Black_footed_Albatross/Black_Footed_Albatross_0035_796140.jpg', '/birds/Black_footed_Albatross/Black_Footed_Albatross_0046_18.jpg', '/birds/Black_footed_Albatross/Black_Footed_Albatross_0058_796074.jpg', '/birds/Black_footed_Albatross/Black_Footed_Albatross_0047_796064.jpg', '/birds/Black_footed_Albatross/Black_Footed_Albatross_0045_796129.jpg', '/birds/Black_footed_Albatross/Black_Footed_Albatross_0007_796138.jpg']	win	3
8fcwqowm_r04_s0_p004	23	8fcwqowm	r04	image_p48343	image	/birds/European_Goldfinch/European_Goldfinch_0064_794670.jpg	['/birds/European_Goldfinch/European_Goldfinch_0006_794661.jpg', '/birds/European_Goldfinch/European_Goldfinch_0030_33357.jpg', '/birds/European_Goldfinch/European_Goldfinch_0017_794638.jpg', '/birds/European_Goldfinch/European_Goldfinch_0090_794648.jpg', '/birds/European_Goldfinch/European_Goldfinch_0052_33082.jpg', '/birds/European_Goldfinch/European_Goldfinch_0084_33147.jpg', '/birds/European_Goldfinch/European_Goldfinch_0025_794647.jpg', '/birds/European_Goldfinch/European_Goldfinch_0053_794639.jpg', '/birds/European_Goldfinch/European_Goldfinch_0054_33169.jpg', '/birds/European_Goldfinch/European_Goldfinch_0041_794645.jpg', '/birds/European_Goldfinch/European_Goldfinch_0011_794676.jpg']	win	4
8fcwqowm_r04_s0_p005	26	8fcwqowm	r04	image_p31249	image	/dogs/Welsh_springer_spaniel/n02102177_408.jpg	['/dogs/Welsh_springer_spaniel/n02102177_2766.jpg', '/dogs/Welsh_springer_spaniel/n02102177_24.jpg', '/dogs/Welsh_springer_spaniel/n02102177_1760.jpg', '/dogs/Welsh_springer_spaniel/n02102177_1160.jpg', '/dogs/Welsh_springer_spaniel/n02102177_2405.jpg', '/dogs/Welsh_springer_spaniel/n02102177_4232.jpg', '/dogs/Welsh_springer_spaniel/n02102177_4332.jpg', '/dogs/Welsh_springer_spaniel/n02102177_1210.jpg', '/dogs/Welsh_springer_spaniel/n02102177_2628.jpg', '/dogs/Welsh_springer_spaniel/n02102177_2611.jpg', '/dogs/Welsh_springer_spaniel/n02102177_1874.jpg']	win	5
8fcwqowm_r04_s0_p006	12	8fcwqowm	r04	image_p28232	image	/birds/Spotted_Catbird/Spotted_Catbird_0011_796815.jpg	['/birds/Spotted_Catbird/Spotted_Catbird_0010_19436.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0020_796794.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0012_796802.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0030_796801.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0033_796805.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0037_796810.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0026_796818.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0019_796788.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0003_796822.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0028_796813.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0044_796809.jpg']	win	6
8fcwqowm_r04_s0_p007	53	8fcwqowm	r04	image_p38660	image	/dogs/redbone/n02090379_859.jpg	['/dogs/redbone/n02090379_4665.jpg', '/dogs/redbone/n02090379_2771.jpg', '/dogs/redbone/n02090379_4754.jpg', '/dogs/redbone/n02090379_2335.jpg', '/dogs/redbone/n02090379_1799.jpg', '/dogs/redbone/n02090379_3556.jpg', '/dogs/redbone/n02090379_5483.jpg', '/dogs/redbone/n02090379_4138.jpg', '/dogs/redbone/n02090379_1379.jpg', '/dogs/redbone/n02090379_1292.jpg', '/dogs/redbone/n02090379_3300.jpg']	loss	7
8kyo8kbk_r00_s0_p000	24	8kyo8kbk	r00	image_p48830	image	/birds/Purple_Finch/Purple_Finch_0104_28088.jpg	['/birds/Purple_Finch/Purple_Finch_0094_27323.jpg', '/birds/Purple_Finch/Purple_Finch_0076_27441.jpg', '/birds/Purple_Finch/Purple_Finch_0096_27688.jpg', '/birds/Purple_Finch/Purple_Finch_0097_27288.jpg', '/birds/Purple_Finch/Purple_Finch_0079_27258.jpg', '/birds/Purple_Finch/Purple_Finch_0021_28235.jpg', '/birds/Purple_Finch/Purple_Finch_0048_27670.jpg', '/birds/Purple_Finch/Purple_Finch_0086_27637.jpg', '/birds/Purple_Finch/Purple_Finch_0098_27280.jpg', '/birds/Purple_Finch/Purple_Finch_0065_27473.jpg', '/birds/Purple_Finch/Purple_Finch_0001_27571.jpg']	loss	0
8kyo8kbk_r00_s0_p001	19	8kyo8kbk	r00	image_p6872	image	/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0026_26794.jpg	['/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0039_26510.jpg', '/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0027_26844.jpg', '/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0022_26423.jpg', '/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0061_26692.jpg', '/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0090_26714.jpg', '/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0009_26656.jpg', '/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0038_26912.jpg', '/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0024_26832.jpg', '/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0119_26550.jpg', '/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0093_26432.jpg', '/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0033_26521.jpg']	win	1
8kyo8kbk_r00_s0_p002	47	8kyo8kbk	r00	image_p26036	image	/dogs/West_Highland_white_terrier/n02098286_2743.jpg	['/dogs/West_Highland_white_terrier/n02098286_2958.jpg', '/dogs/West_Highland_white_terrier/n02098286_1632.jpg', '/dogs/West_Highland_white_terrier/n02098286_2173.jpg', '/dogs/West_Highland_white_terrier/n02098286_5015.jpg', '/dogs/West_Highland_white_terrier/n02098286_696.jpg', '/dogs/West_Highland_white_terrier/n02098286_4575.jpg', '/dogs/West_Highland_white_terrier/n02098286_1591.jpg', '/dogs/West_Highland_white_terrier/n02098286_577.jpg', '/dogs/West_Highland_white_terrier/n02098286_1511.jpg', '/dogs/West_Highland_white_terrier/n02098286_6390.jpg', '/dogs/West_Highland_white_terrier/n02098286_2481.jpg']	win	2
8kyo8kbk_r00_s0_p003	48	8kyo8kbk	r00	image_p29752	image	/birds/Northern_Fulmar/Northern_Fulmar_0103_44062.jpg	['/birds/Northern_Fulmar/Northern_Fulmar_0090_43867.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0004_43755.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0079_43599.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0074_43955.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0048_43672.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0012_44131.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0052_43857.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0041_44013.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0056_43880.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0029_44049.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0027_43705.jpg']	win	3
8kyo8kbk_r00_s0_p004	17	8kyo8kbk	r00	image_p40700	image	/dogs/EntleBucher/n02108000_2878.jpg	['/dogs/EntleBucher/n02108000_1714.jpg', '/dogs/EntleBucher/n02108000_1238.jpg', '/dogs/EntleBucher/n02108000_1339.jpg', '/dogs/EntleBucher/n02108000_1225.jpg', '/dogs/EntleBucher/n02108000_1324.jpg', '/dogs/EntleBucher/n02108000_970.jpg', '/dogs/EntleBucher/n02108000_3027.jpg', '/dogs/EntleBucher/n02108000_2212.jpg', '/dogs/EntleBucher/n02108000_2734.jpg', '/dogs/EntleBucher/n02108000_339.jpg', '/dogs/EntleBucher/n02108000_2400.jpg']	win	4
8kyo8kbk_r00_s0_p005	13	8kyo8kbk	r00	image_p31279	image	/birds/Spotted_Catbird/Spotted_Catbird_0039_796811.jpg	['/birds/Spotted_Catbird/Spotted_Catbird_0012_796802.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0028_796813.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0037_796810.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0010_19436.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0020_796794.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0042_19430.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0009_796795.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0011_796815.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0033_796805.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0034_19437.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0047_19400.jpg']	win	5
8kyo8kbk_r00_s0_p006	20	8kyo8kbk	r00	image_p44533	image	/ifood/strawberry_shortcake/train_037480.jpg	['/ifood/strawberry_shortcake/train_037376.jpg', '/ifood/strawberry_shortcake/train_037390.jpg', '/ifood/strawberry_shortcake/train_037816.jpg', '/ifood/strawberry_shortcake/train_037654.jpg', '/ifood/strawberry_shortcake/train_037502.jpg', '/ifood/strawberry_shortcake/train_037518.jpg', '/ifood/strawberry_shortcake/train_037711.jpg', '/ifood/strawberry_shortcake/train_037758.jpg', '/ifood/strawberry_shortcake/train_037781.jpg', '/ifood/strawberry_shortcake/train_037821.jpg', '/ifood/strawberry_shortcake/train_037525.jpg']	win	6
8kyo8kbk_r00_s0_p007	41	8kyo8kbk	r00	image_p37102	image	/dogs/Bouvier_des_Flandres/n02106382_1787.jpg	['/dogs/Bouvier_des_Flandres/n02106382_1131.jpg', '/dogs/Bouvier_des_Flandres/n02106382_1806.jpg', '/dogs/Bouvier_des_Flandres/n02106382_1452.jpg', '/dogs/Bouvier_des_Flandres/n02106382_2343.jpg', '/dogs/Bouvier_des_Flandres/n02106382_1151.jpg', '/dogs/Bouvier_des_Flandres/n02106382_7088.jpg', '/dogs/Bouvier_des_Flandres/n02106382_3704.jpg', '/dogs/Bouvier_des_Flandres/n02106382_4243.jpg', '/dogs/Bouvier_des_Flandres/n02106382_2417.jpg', '/dogs/Bouvier_des_Flandres/n02106382_9651.jpg', '/dogs/Bouvier_des_Flandres/n02106382_1381.jpg']	win	7
8kyo8kbk_r00_s0_p008	15	8kyo8kbk	r00	image_p13154	image	/ifood/burrito/train_092860.jpg	['/ifood/burrito/train_092715.jpg', '/ifood/burrito/train_092791.jpg', '/ifood/burrito/train_092852.jpg', '/ifood/burrito/train_092769.jpg', '/ifood/burrito/train_092739.jpg', '/ifood/burrito/train_092630.jpg', '/ifood/burrito/train_092473.jpg', '/ifood/burrito/train_092735.jpg', '/ifood/burrito/train_092665.jpg', '/ifood/burrito/train_092731.jpg', '/ifood/burrito/train_092900.jpg']	win	8
8kyo8kbk_r00_s0_p009	39	8kyo8kbk	r00	image_p18280	image	/dogs/Cardigan/n02113186_11035.jpg	['/dogs/Cardigan/n02113186_13272.jpg', '/dogs/Cardigan/n02113186_8846.jpg', '/dogs/Cardigan/n02113186_10972.jpg', '/dogs/Cardigan/n02113186_9807.jpg', '/dogs/Cardigan/n02113186_6300.jpg', '/dogs/Cardigan/n02113186_9024.jpg', '/dogs/Cardigan/n02113186_982.jpg', '/dogs/Cardigan/n02113186_8678.jpg', '/dogs/Cardigan/n02113186_13484.jpg', '/dogs/Cardigan/n02113186_9902.jpg', '/dogs/Cardigan/n02113186_4628.jpg']	loss	9
8kyo8kbk_r03_s0_p000	28	8kyo8kbk	r03	taboo_en_p2126	word	Drink	['Cup', 'Water', 'Glass', 'Hydrate', 'Beverage']	win	0
8kyo8kbk_r03_s0_p001	48	8kyo8kbk	r03	taboo_en_p0346	word	Ryan Reynolds	['Canadian', 'Blake', 'Deadpool', 'Actor', 'Film']	win	1
8kyo8kbk_r03_s0_p002	52	8kyo8kbk	r03	taboo_en_p2443	word	Planet	['Earth', 'Venus', 'Saturn', 'Space', 'Mass']	win	2
8kyo8kbk_r03_s0_p003	84	8kyo8kbk	r03	taboo_en_p0369	word	Natalie Portman	['Actress', 'Black Swan', 'Padme Amidala', 'Star Wars', 'Thor']	loss	3
8kyo8kbk_r03_s0_p004	28	8kyo8kbk	r03	taboo_en_p2329	word	Macos	['Apple', 'Computer', 'Systems', 'Software', 'Technology']	loss	4
8kyo8kbk_r04_s0_p000	27	8kyo8kbk	r04	image_p31914	image	/dogs/German_shepherd/n02106662_23691.jpg	['/dogs/German_shepherd/n02106662_10676.jpg', '/dogs/German_shepherd/n02106662_14930.jpg', '/dogs/German_shepherd/n02106662_1451.jpg', '/dogs/German_shepherd/n02106662_4201.jpg', '/dogs/German_shepherd/n02106662_3260.jpg', '/dogs/German_shepherd/n02106662_16149.jpg', '/dogs/German_shepherd/n02106662_15429.jpg', '/dogs/German_shepherd/n02106662_3116.jpg', '/dogs/German_shepherd/n02106662_9625.jpg', '/dogs/German_shepherd/n02106662_13599.jpg', '/dogs/German_shepherd/n02106662_6889.jpg']	win	0
8kyo8kbk_r04_s0_p001	15	8kyo8kbk	r04	image_p36689	image	/birds/Brewer_Blackbird/Brewer_Blackbird_0017_2668.jpg	['/birds/Brewer_Blackbird/Brewer_Blackbird_0025_2231.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0012_2691.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0018_2261.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0026_2625.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0049_2258.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0116_2327.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0042_2302.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0087_2622.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0074_2277.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0027_2329.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0010_2269.jpg']	win	1
8kyo8kbk_r04_s0_p002	10	8kyo8kbk	r04	image_p27369	image	/dogs/papillon/n02086910_7156.jpg	['/dogs/papillon/n02086910_7999.jpg', '/dogs/papillon/n02086910_10204.jpg', '/dogs/papillon/n02086910_5560.jpg', '/dogs/papillon/n02086910_4424.jpg', '/dogs/papillon/n02086910_6373.jpg', '/dogs/papillon/n02086910_1957.jpg', '/dogs/papillon/n02086910_7837.jpg', '/dogs/papillon/n02086910_4373.jpg', '/dogs/papillon/n02086910_2579.jpg', '/dogs/papillon/n02086910_797.jpg', '/dogs/papillon/n02086910_7456.jpg']	win	2
8kyo8kbk_r04_s0_p004	23	8kyo8kbk	r04	image_p38869	image	/ifood/baklava/train_023644.jpg	['/ifood/baklava/train_023390.jpg', '/ifood/baklava/train_023860.jpg', '/ifood/baklava/train_023780.jpg', '/ifood/baklava/train_023691.jpg', '/ifood/baklava/train_023462.jpg', '/ifood/baklava/._.DS_Store', '/ifood/baklava/train_023496.jpg', '/ifood/baklava/train_023728.jpg', '/ifood/baklava/train_023435.jpg', '/ifood/baklava/train_023856.jpg', '/ifood/baklava/train_023504.jpg']	loss	4
8kyo8kbk_r04_s0_p005	15	8kyo8kbk	r04	image_p47890	image	/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0102_21696.jpg	['/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0029_22017.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0100_21913.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0061_21967.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0098_21987.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0091_22111.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0017_21719.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0110_21871.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0033_21873.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0048_21797.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0022_21944.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0105_21714.jpg']	loss	5
8kyo8kbk_r04_s0_p006	10	8kyo8kbk	r04	image_p30565	image	/ifood/hummus/train_047327.jpg	['/ifood/hummus/train_047041.jpg', '/ifood/hummus/train_047386.jpg', '/ifood/hummus/train_047279.jpg', '/ifood/hummus/train_047418.jpg', '/ifood/hummus/train_047054.jpg', '/ifood/hummus/train_047210.jpg', '/ifood/hummus/train_047235.jpg', '/ifood/hummus/train_047377.jpg', '/ifood/hummus/train_047098.jpg', '/ifood/hummus/train_047275.jpg', '/ifood/hummus/train_047428.jpg']	win	6
8kyo8kbk_r04_s0_p007	12	8kyo8kbk	r04	image_p4630	image	/ifood/adobo/train_008021.jpg	['/ifood/adobo/train_007635.jpg', '/ifood/adobo/train_008110.jpg', '/ifood/adobo/train_007672.jpg', '/ifood/adobo/train_007962.jpg', '/ifood/adobo/train_007761.jpg', '/ifood/adobo/train_008050.jpg', '/ifood/adobo/train_007804.jpg', '/ifood/adobo/train_007800.jpg', '/ifood/adobo/train_007879.jpg', '/ifood/adobo/train_007951.jpg', '/ifood/adobo/._.DS_Store']	win	7
8kyo8kbk_r04_s0_p008	14	8kyo8kbk	r04	image_p14779	image	/ifood/sauerkraut/train_079918.jpg	['/ifood/sauerkraut/train_079952.jpg', '/ifood/sauerkraut/train_080236.jpg', '/ifood/sauerkraut/train_079990.jpg', '/ifood/sauerkraut/train_080040.jpg', '/ifood/sauerkraut/train_080230.jpg', '/ifood/sauerkraut/train_080147.jpg', '/ifood/sauerkraut/train_079974.jpg', '/ifood/sauerkraut/train_080204.jpg', '/ifood/sauerkraut/train_080212.jpg', '/ifood/sauerkraut/train_080207.jpg', '/ifood/sauerkraut/train_080018.jpg']	loss	8
8kyo8kbk_r04_s0_p009	14	8kyo8kbk	r04	image_p5738	image	/birds/Groove_billed_Ani/Groove_Billed_Ani_0056_1493.jpg	['/birds/Groove_billed_Ani/Groove_Billed_Ani_0082_1697.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0100_1646.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0027_1754.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0062_1767.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0018_1613.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0053_1672.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0085_1612.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0036_1604.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0032_1776.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0015_1653.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0094_1540.jpg']	win	9
8kyo8kbk_r04_s0_p010	14	8kyo8kbk	r04	image_p47554	image	/birds/Pelagic_Cormorant/Pelagic_Cormorant_0071_23964.jpg	['/birds/Pelagic_Cormorant/Pelagic_Cormorant_0064_23641.jpg', '/birds/Pelagic_Cormorant/Pelagic_Cormorant_0011_23667.jpg', '/birds/Pelagic_Cormorant/Pelagic_Cormorant_0014_23801.jpg', '/birds/Pelagic_Cormorant/Pelagic_Cormorant_0053_23760.jpg', '/birds/Pelagic_Cormorant/Pelagic_Cormorant_0032_23570.jpg', '/birds/Pelagic_Cormorant/Pelagic_Cormorant_0049_23714.jpg', '/birds/Pelagic_Cormorant/Pelagic_Cormorant_0036_23503.jpg', '/birds/Pelagic_Cormorant/Pelagic_Cormorant_0017_23875.jpg', '/birds/Pelagic_Cormorant/Pelagic_Cormorant_0005_23720.jpg', '/birds/Pelagic_Cormorant/Pelagic_Cormorant_0086_23719.jpg', '/birds/Pelagic_Cormorant/Pelagic_Cormorant_0093_23722.jpg']	win	10
8kyo8kbk_r04_s0_p011	24	8kyo8kbk	r04	image_p35216	image	/ifood/tagliatelle/train_040723.jpg	['/ifood/tagliatelle/train_040567.jpg', '/ifood/tagliatelle/train_040834.jpg', '/ifood/tagliatelle/train_040682.jpg', '/ifood/tagliatelle/train_040608.jpg', '/ifood/tagliatelle/train_040571.jpg', '/ifood/tagliatelle/train_040507.jpg', '/ifood/tagliatelle/train_040591.jpg', '/ifood/tagliatelle/train_040490.jpg', '/ifood/tagliatelle/train_040758.jpg', '/ifood/tagliatelle/train_040495.jpg', '/ifood/tagliatelle/train_040677.jpg']	loss	11
8kyo8kbk_r04_s0_p012	17	8kyo8kbk	r04	image_p45648	image	/dogs/Yorkshire_terrier/n02094433_2537.jpg	['/dogs/Yorkshire_terrier/n02094433_1177.jpg', '/dogs/Yorkshire_terrier/n02094433_8977.jpg', '/dogs/Yorkshire_terrier/n02094433_5155.jpg', '/dogs/Yorkshire_terrier/n02094433_2457.jpg', '/dogs/Yorkshire_terrier/n02094433_2609.jpg', '/dogs/Yorkshire_terrier/n02094433_716.jpg', '/dogs/Yorkshire_terrier/n02094433_2375.jpg', '/dogs/Yorkshire_terrier/n02094433_2340.jpg', '/dogs/Yorkshire_terrier/n02094433_7827.jpg', '/dogs/Yorkshire_terrier/n02094433_1211.jpg', '/dogs/Yorkshire_terrier/n02094433_2127.jpg']	win	12
8kyo8kbk_r04_s0_p013	15	8kyo8kbk	r04	image_p2409	image	/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0061_796300.jpg	['/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0065_796293.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0003_796270.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0013_796278.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0021_796265.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0026_796289.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0039_796308.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0070_796319.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0060_23416.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0027_23482.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0032_796334.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0069_796274.jpg']	loss	13
8kyo8kbk_r04_s0_p014	12	8kyo8kbk	r04	image_p11163	image	/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0014_26388.jpg	['/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0025_26375.jpg', '/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0044_26393.jpg', '/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0031_26401.jpg', '/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0030_26350.jpg', '/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0037_26389.jpg', '/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0009_26354.jpg', '/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0043_794605.jpg', '/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0029_794624.jpg', '/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0033_26359.jpg', '/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0012_26382.jpg', '/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0052_794608.jpg']	win	14
8kyo8kbk_r04_s0_p015	15	8kyo8kbk	r04	image_p11694	image	/ifood/strawberry_shortcake/train_037391.jpg	['/ifood/strawberry_shortcake/train_037762.jpg', '/ifood/strawberry_shortcake/train_037709.jpg', '/ifood/strawberry_shortcake/train_037557.jpg', '/ifood/strawberry_shortcake/train_037525.jpg', '/ifood/strawberry_shortcake/train_037510.jpg', '/ifood/strawberry_shortcake/train_037781.jpg', '/ifood/strawberry_shortcake/train_037387.jpg', '/ifood/strawberry_shortcake/train_037467.jpg', '/ifood/strawberry_shortcake/train_037668.jpg', '/ifood/strawberry_shortcake/train_037758.jpg', '/ifood/strawberry_shortcake/train_037821.jpg']	win	15
8kyo8kbk_r04_s0_p016	23	8kyo8kbk	r04	image_p37024	image	/ifood/dumpling/train_085455.jpg	['/ifood/dumpling/train_085626.jpg', '/ifood/dumpling/train_085824.jpg', '/ifood/dumpling/train_085655.jpg', '/ifood/dumpling/train_085706.jpg', '/ifood/dumpling/train_085649.jpg', '/ifood/dumpling/train_085720.jpg', '/ifood/dumpling/train_085773.jpg', '/ifood/dumpling/train_085711.jpg', '/ifood/dumpling/train_085721.jpg', '/ifood/dumpling/train_085628.jpg', '/ifood/dumpling/train_085397.jpg']	loss	16
